7,8,9,12,13,14,4*10,9*19,9*20,10*20,13*14,14*15,8*9*14,9*10*19,9*10*20,9*15*19,10*14*20,Activation Barrier (eV),Only two way,only three way,,,,,,
1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.269,0.269,0.233,,,,,,
1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0.192,0.49,0.407,,,,,,
0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0.284,0.319,0.264,,,,,,
1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.074,0.272,0.272,,,,,,
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-9999.000,0.521,0.521,,,,,,
1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0.219,0.386,0.348,,,,,,
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.567,0.552,0.552,,,,,,
0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0.071,0.323,0.285,,,,,,
0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,-9999.000,0.556,0.455,,,,,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.191,0.383,0.383,,,,,,
0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.210,0.193,0.193,,,,,,
1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.213,0.359,0.359,,,,,,
1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0.425,0.393,0.32,,,,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.168,0.309,0.309,,,,,,
0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.417,0.592,0.592,,,,,,
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.649,0.532,0.532,,,,,,
0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.306,0.349,0.33,,,,,,
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402,0.341,0.341,,,,,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480,0.448,0.448,,,,,,
0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,-9999.000,0.353,0.317,,,,,,
1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.125,0.272,0.272,,,,,,
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.286,0.478,0.478,,,,,,
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.154,0.339,0.339,,,,,,
1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0.406,0.568,0.55,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235,0.374,0.374,,,,,,
1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.598,0.606,0.606,,,,,,
0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.285,0.516,0.516,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399,0.374,0.374,,,,,,
1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0.235,0.43,0.403,,,,,,
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.348,0.486,0.486,,,,,,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.344,0.35,0.35,,,,,,
0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0.228,0.432,0.405,,,,,,
0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.521,0.445,0.445,,,,,,
1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0.306,0.213,0.158,,,,,,
1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0.413,0.363,0.345,,,,,,
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.082,0.265,0.265,,,,,,
1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0.364,0.343,0.325,,,,,,
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.102,0.079,0.079,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538,0.459,0.459,,,,,,
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.272,0.412,0.412,,,,,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.418,0.383,0.383,,,,,,
0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0.222,0.215,0.179,,,,,,
1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0.407,0.393,0.32,,,,,,
1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0.357,0.65,0.531,,,,,,
1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0.243,0.47,0.396,,,,,,
0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0.199,0.42,0.401,,,,,,
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-9999.000,0.554,0.554,,,,,,
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.582,0.552,0.552,,,,,,
1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.368,0.423,0.404,,,,,,
1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,-9999.000,0.65,0.531,,,,,,
0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0.243,0.412,0.385,,,,,,
1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.477,0.423,0.404,,,,,,
1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0.614,0.573,0.555,,,,,,
0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.345,0.248,0.248,,,,,,
1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0.592,0.573,0.555,,,,,,
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.123,0.532,0.394,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0.374,0.374,,,,,,
1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0.217,0.554,0.416,,,,,,
1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0.163,0.481,0.407,,,,,,
0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0.267,0.554,0.453,,,,,,
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.085,0.285,0.285,,,,,,
0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0.065,0.387,0.313,,,,,,
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.456,0.51,0.51,,,,,,
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.523,0.552,0.552,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384,0.374,0.374,,,,,,
1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0.187,0.452,0.425,,,,,,
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.525,0.521,0.521,,,,,,
1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0.254,0.193,0.138,,,,,,
0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.423,0.456,0.456,,,,,,
0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.031,0.209,0.209,,,,,,
0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.314,0.291,0.291,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463,0.459,0.459,,,,,,
1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.696,0.595,0.577,,,,,,
0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,-9999.000,0.336,0.309,,,,,,
0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0.150,0.358,0.331,,,,,,
0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0.295,0.412,0.385,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390,0.385,0.385,,,,,,
0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0.401,0.57,0.57,,,,,,
0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0.202,0.378,0.351,,,,,,
1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0.249,0.554,0.416,,,,,,
1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.257,0.57,0.57,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224,0.385,0.385,,,,,,
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.561,0.552,0.552,,,,,,
1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.281,0.216,0.216,,,,,,
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.380,0.36,0.341,,,,,,
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.216,0.347,0.347,,,,,,
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.359,0.478,0.478,,,,,,
1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0.301,0.505,0.486,,,,,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561,0.448,0.448,,,,,,
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.140,0.164,0.164,,,,,,
0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0.273,0.6,0.581,,,,,,
0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.426,0.456,0.456,,,,,,
0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0.332,0.494,0.494,,,,,,
0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.292,0.226,0.19,,,,,,
0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.320,0.226,0.226,,,,,,
1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,-9999.000,0.373,0.3,,,,,,
1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.398,0.3,0.3,,,,,,
0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.412,0.456,0.456,,,,,,
1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0.631,0.679,0.661,,,,,,
1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0.772,0.679,0.661,,,,,,
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.066,0.055,0.055,,,,,,
0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.235,0.434,0.407,,,,,,
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.284,0.164,0.164,,,,,,
0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0.267,0.578,0.559,,,,,,
0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.467,0.445,0.445,,,,,,
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.749,0.628,0.628,,,,,,
1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0.269,0.373,0.3,,,,,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-9999.000,0.383,0.383,,,,,,
0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0.041,0.227,0.189,,,,,,
0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0.374,0.246,0.246,,,,,,
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.539,0.53,0.53,,,,,,
1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0.679,0.573,0.555,,,,,,
0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0.287,0.472,0.407,,,,,,
1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.579,0.606,0.606,,,,,,
1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0.178,0.494,0.475,,,,,,
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-9999.000,0.079,0.079,,,,,,
0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0.464,0.654,0.654,,,,,,
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224,0.196,0.196,,,,,,
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.096,0.285,0.285,,,,,,
1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.200,0.359,0.359,,,,,,
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.205,0.412,0.412,,,,,,
0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0.159,0.378,0.351,,,,,,
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-9999.000,0.265,0.265,,,,,,
0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0.138,0.431,0.412,,,,,,
0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0.311,0.213,0.213,,,,,,
0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.401,0.676,0.676,,,,,,
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.191,0.142,0.142,,,,,,
1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0.353,0.343,0.325,,,,,,
0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0.311,0.6,0.581,,,,,,
1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.512,0.398,0.398,,,,,,
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.226,0.173,0.173,,,,,,
0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0.385,0.57,0.57,,,,,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.422,0.383,0.383,,,,,,
1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0.695,0.657,0.639,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0.374,0.374,,,,,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400,0.448,0.448,,,,,,
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0.122,0.122,,,,,,
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.483,0.478,0.478,,,,,,
1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.185,0.377,0.339,,,,,,
0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.487,0.456,0.456,,,,,,
0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0.432,0.57,0.57,,,,,,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.306,0.175,0.175,,,,,,
1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.385,0.376,0.376,,,,,,
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.370,0.478,0.478,,,,,,
0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.458,0.344,0.344,,,,,,
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.401,0.628,0.628,,,,,,
0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.335,0.454,0.427,,,,,,
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.368,0.372,0.372,,,,,,
0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.490,0.456,0.456,,,,,,
1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.558,0.666,0.648,,,,,,
1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,-9999.000,0.427,0.373,,,,,,
0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-9999.000,0.178,0.178,,,,,,
1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0.293,0.287,0.269,,,,,,
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,-9999.000,0.478,0.478,,,,,,
1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0.348,0.652,0.615,,,,,,
1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0.247,0.481,0.407,,,,,,
1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.360,0.508,0.481,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301,0.459,0.459,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423,0.459,0.459,,,,,,
0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,-9999.000,0.198,0.198,,,,,,
1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.355,0.59,0.572,,,,,,
0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.429,0.676,0.676,,,,,,
1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,-9999.000,0.43,0.403,,,,,,
1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.382,0.606,0.606,,,,,,
0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.415,0.423,0.423,,,,,,
1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,-9999.000,0.606,0.606,,,,,,
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.395,0.36,0.341,,,,,,
1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0.156,0.461,0.387,,,,,,
1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.481,0.519,0.501,,,,,,
1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0.479,0.497,0.479,,,,,,
0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0.294,0.472,0.407,,,,,,
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.221,0.372,0.372,,,,,,
0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0.330,0.319,0.264,,,,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-9999.000,0.309,0.309,,,,,,
1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0.318,0.351,0.278,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211,0.385,0.385,,,,,,
1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0.111,0.301,0.263,,,,,,
1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.113,0.348,0.348,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.374,0.374,,,,,,
1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0.066,0.394,0.301,,,,,,
0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.264,0.456,0.456,,,,,,
1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0.253,0.468,0.385,,,,,,
0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,-9999.000,0.583,0.583,,,,,,
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.606,0.51,0.51,,,,,,
1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.144,0.162,0.162,,,,,,
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.127,0.129,0.129,,,,,,
0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.476,0.499,0.499,,,,,,
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.444,0.324,0.324,,,,,,
0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.280,0.456,0.456,,,,,,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.165,0.175,0.175,,,,,,
1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.363,0.508,0.481,,,,,,
0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0.122,0.42,0.401,,,,,,
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0.122,0.122,,,,,,
1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,-9999.000,0.432,0.405,,,,,,
1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.215,0.359,0.359,,,,,,
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.211,0.339,0.339,,,,,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528,0.448,0.448,,,,,,
1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0.134,0.45,0.376,,,,,,
0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.382,0.302,0.302,,,,,,
0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0.103,0.119,0.064,,,,,,
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.078,0.046,0.046,,,,,,
1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.488,0.423,0.404,,,,,,
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.340,0.554,0.554,,,,,,
0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.050,0.274,0.274,,,,,,
0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.210,0.456,0.456,,,,,,
1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.624,0.595,0.577,,,,,,
0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0.297,0.246,0.246,,,,,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.158,0.383,0.383,,,,,,
0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0.438,0.507,0.488,,,,,,
1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-9999.000,0.263,0.263,,,,,,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.301,0.175,0.175,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,0.374,0.374,,,,,,
1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0.361,0.546,0.463,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,0.459,0.459,,,,,,
0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.209,0.206,0.17,,,,,,
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.086,0.055,0.055,,,,,,
1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0.377,0.486,0.459,,,,,,
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.113,0.142,0.142,,,,,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.151,0.383,0.383,,,,,,
0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0.076,0.312,0.274,,,,,,
1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0.521,0.581,0.544,,,,,,
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.193,0.339,0.339,,,,,,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.253,0.175,0.175,,,,,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.475,0.383,0.383,,,,,,
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-9999.000,0.189,0.189,,,,,,
0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.194,0.193,0.193,,,,,,
1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0.295,0.544,0.461,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0.385,0.385,,,,,,
0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.382,0.516,0.516,,,,,,
1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0.460,0.342,0.342,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,0.374,0.374,,,,,,
0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.425,0.322,0.322,,,,,,
1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0.471,0.469,0.415,,,,,,
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.053,0.254,0.254,,,,,,
1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0.265,0.486,0.459,,,,,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0.155,0.155,,,,,,
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.656,0.552,0.552,,,,,,
1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.206,0.205,0.205,,,,,,
1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.407,0.528,0.501,,,,,,
1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.042,0.263,0.263,,,,,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.465,0.383,0.383,,,,,,
1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0.068,0.321,0.283,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0.374,0.374,,,,,,
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.045,0.035,0.035,,,,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.335,0.309,0.309,,,,,,
0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0.147,0.416,0.351,,,,,,
1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0.365,0.287,0.269,,,,,,
1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.149,0.14,0.14,,,,,,
1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.239,0.238,0.238,,,,,,
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.200,0.347,0.347,,,,,,
1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0.142,0.45,0.376,,,,,,
0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.453,0.676,0.676,,,,,,
0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.223,0.142,0.142,,,,,,
0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0.115,0.312,0.274,,,,,,
0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0.314,0.6,0.581,,,,,,
1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.357,0.289,0.271,,,,,,
0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0.314,0.492,0.427,,,,,,
0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.158,0.274,0.274,,,,,,
1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0.037,0.29,0.252,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417,0.459,0.459,,,,,,
1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,-9999.000,0.32,0.32,,,,,,
0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.217,0.434,0.407,,,,,,
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.591,0.552,0.552,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534,0.459,0.459,,,,,,
1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0.407,0.385,0.367,,,,,,
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210,0.144,0.144,,,,,,
