8,10,14,15,4*10,8*9,9*10,9*19,9*20,10*14,10*20,13*14,8*9*14,9*10*19,9*10*20,9*15*19,10*14*20,Actual Energy,energy-only two way,energy-three way,three way-actual,two way-actual,energy one way,,
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.373,0.237,0.237,0.136,0.136,0.213,,
0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0.097,0.378,0.335,0.238,0.281,0.174,,
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478,0.724,0.724,0.246,0.246,0.724,,
0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0.335,0.651,0.587,0.252,0.316,0.506,,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821,0.815,0.815,0.006,0.006,0.815,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415,0.444,0.444,0.029,0.029,0.444,,
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.36,0.568,0.568,0.208,0.208,0.496,,
0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.37,0.655,0.634,0.264,0.285,0.506,,
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.542,0.498,0.498,0.044,0.044,0.483,,
0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0.551,0.531,0.458,0.093,0.02,0.454,,
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.531,0.498,0.498,0.033,0.033,0.483,,
0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0.33,0.286,0.213,0.117,0.044,0.174,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502,0.483,0.483,0.019,0.019,0.483,,
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0.198,0.198,0.056,0.056,0.174,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.483,0.483,0.233,0.233,0.483,,
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.581,0.502,0.502,0.079,0.079,0.493,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519,0.496,0.496,0.023,0.023,0.496,,
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508,0.763,0.763,0.255,0.255,0.763,,
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.211,0.198,0.198,0.013,0.013,0.174,,
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.898,0.876,0.876,0.022,0.022,0.776,,
1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.768,0.778,0.758,0.01,0.01,0.763,,
0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0.136,0.43,0.387,0.251,0.294,0.226,,
1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0.438,0.674,0.653,0.215,0.236,0.545,,
1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0.556,0.97,0.918,0.362,0.414,0.763,,
1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0.538,0.561,0.468,0.07,0.023,0.493,,
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.357,0.817,0.66,0.303,0.46,0.493,,
1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.645,0.554,0.554,0.091,0.091,0.545,,
0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0.379,0.695,0.631,0.252,0.316,0.506,,
1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0.346,0.697,0.613,0.267,0.351,0.493,,
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.928,0.876,0.876,0.052,0.052,0.776,,
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.558,0.795,0.795,0.237,0.237,0.815,,
1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0.396,0.392,0.351,0.045,0.004,0.265,,
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.34,0.688,0.688,0.348,0.348,0.496,,
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0.311,0.636,0.604,0.293,0.325,0.444,,
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.685,0.67,0.67,0.015,0.015,0.535,,
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,0.763,0.763,0.006,0.006,0.763,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487,0.496,0.496,0.009,0.009,0.496,,
0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0.073,0.474,0.358,0.285,0.401,0.174,,
1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0.116,0.408,0.365,0.249,0.292,0.213,,
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0.724,0.724,0.004,0.004,0.724,,
0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0.391,0.695,0.631,0.24,0.304,0.506,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0.444,0.444,0.259,0.259,0.444,,
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.506,0.498,0.498,0.008,0.008,0.483,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526,0.776,0.776,0.25,0.25,0.776,,
0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.459,0.407,0.407,0.052,0.052,0.454,,
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.477,0.491,0.491,0.014,0.014,0.506,,
0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0.56,0.916,0.884,0.324,0.356,0.724,,
1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.686,0.554,0.554,0.132,0.132,0.545,,
1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.325,0.57,0.57,0.245,0.245,0.483,,
1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0.675,0.613,0.552,0.123,0.062,0.545,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544,0.776,0.776,0.232,0.232,0.776,,
1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0.125,0.408,0.365,0.24,0.283,0.213,,
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.824,0.83,0.81,0.014,0.006,0.815,,
1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0.401,0.69,0.658,0.257,0.289,0.483,,
0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.613,0.495,0.495,0.118,0.118,0.506,,
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.226,0.226,0.026,0.026,0.226,,
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.535,0.498,0.498,0.037,0.037,0.483,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0.496,0.496,0.23,0.23,0.496,,
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.448,0.704,0.704,0.256,0.256,0.724,,
0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.339,0.603,0.582,0.243,0.264,0.454,,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861,0.815,0.815,0.046,0.046,0.815,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.592,0.616,0.616,0.024,0.024,0.496,,
0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0.14,0.43,0.387,0.247,0.29,0.226,,
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.295,0.568,0.568,0.273,0.273,0.496,,
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.764,0.67,0.67,0.094,0.094,0.535,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539,0.496,0.496,0.043,0.043,0.496,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537,0.483,0.483,0.054,0.054,0.483,,
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364,0.226,0.226,0.138,0.138,0.226,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542,0.496,0.496,0.046,0.046,0.496,,
0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0.579,0.896,0.864,0.285,0.317,0.724,,
1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.976,0.95,0.93,0.046,0.026,0.815,,
1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.658,0.902,0.882,0.224,0.244,0.815,,
1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0.217,0.484,0.441,0.224,0.267,0.265,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.57,0.55,0.55,0.02,0.02,0.535,,
1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.349,0.642,0.621,0.272,0.293,0.493,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299,0.535,0.535,0.236,0.236,0.535,,
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0.213,0.213,0.049,0.049,0.213,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.583,0.55,0.55,0.033,0.033,0.535,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.444,0.444,0.014,0.014,0.444,,
1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.391,0.694,0.673,0.282,0.303,0.545,,
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.511,0.502,0.502,0.009,0.009,0.493,,
1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0.6,0.482,0.482,0.118,0.118,0.493,,
1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0.657,1.002,0.982,0.325,0.345,0.815,,
1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0.594,0.482,0.482,0.112,0.112,0.493,,
1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0.536,0.83,0.81,0.274,0.294,0.763,,
1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0.364,0.34,0.267,0.097,0.024,0.213,,
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.36,0.817,0.66,0.3,0.457,0.493,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485,0.496,0.496,0.011,0.011,0.496,,
1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.573,0.458,0.458,0.115,0.115,0.493,,
1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0.591,0.585,0.492,0.099,0.006,0.493,,
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.172,0.39,0.39,0.218,0.218,0.226,,
1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0.759,0.898,0.846,0.087,0.139,0.763,,
0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0.456,0.411,0.411,0.045,0.045,0.454,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442,0.444,0.444,0.002,0.002,0.444,,
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.719,0.704,0.704,0.015,0.015,0.724,,
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.426,0.688,0.688,0.262,0.262,0.496,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0.444,0.444,0.259,0.259,0.444,,
1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.738,0.758,0.738,0,0.02,0.763,,
0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.176,0.166,0.166,0.01,0.01,0.174,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.535,0.535,0.075,0.075,0.535,,
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.169,0.406,0.363,0.194,0.237,0.226,,
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.159,0.429,0.429,0.27,0.27,0.265,,
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715,0.724,0.724,0.009,0.009,0.724,,
0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.098,0.338,0.338,0.24,0.24,0.174,,
1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0.561,0.85,0.83,0.269,0.289,0.763,,
0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.109,0.338,0.338,0.229,0.229,0.174,,
0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0.267,0.583,0.562,0.295,0.316,0.454,,
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.834,0.844,0.812,0.022,0.01,0.724,,
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.751,0.704,0.704,0.047,0.047,0.724,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466,0.496,0.496,0.03,0.03,0.496,,
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.545,0.439,0.439,0.106,0.106,0.454,,
0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.475,0.471,0.471,0.004,0.004,0.506,,
0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0.408,0.795,0.69,0.282,0.387,0.506,,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,0.815,0.815,0.054,0.054,0.815,,
1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0.687,1.002,0.982,0.295,0.315,0.815,,
0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0.661,0.583,0.542,0.119,0.078,0.506,,
1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0.479,0.392,0.351,0.128,0.087,0.265,,
1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.595,0.902,0.882,0.287,0.307,0.815,,
0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0.401,0.695,0.631,0.23,0.294,0.506,,
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.929,0.896,0.896,0.033,0.033,0.776,,
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.104,0.353,0.353,0.249,0.249,0.213,,
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.197,0.198,0.198,0.001,0.001,0.174,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0.444,0.444,0.253,0.253,0.444,,
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.841,0.795,0.795,0.046,0.046,0.815,,
1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0.659,1.022,1.002,0.343,0.363,0.815,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.651,0.616,0.616,0.035,0.035,0.496,,
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442,0.724,0.724,0.282,0.282,0.724,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446,0.444,0.444,0.002,0.002,0.444,,
0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0.183,0.719,0.582,0.399,0.536,0.454,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585,0.535,0.535,0.05,0.05,0.535,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0.496,0.496,0.204,0.204,0.496,,
1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0.506,0.485,0.465,0.041,0.021,0.493,,
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489,0.724,0.724,0.235,0.235,0.724,,
0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.206,0.166,0.166,0.04,0.04,0.174,,
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.478,0.459,0.459,0.019,0.019,0.506,,
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.49,0.439,0.439,0.051,0.051,0.454,,
1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0.56,0.85,0.83,0.27,0.29,0.763,,
1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.104,0.377,0.377,0.273,0.273,0.213,,
0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0.368,0.635,0.614,0.246,0.267,0.506,,
0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.382,0.314,0.273,0.109,0.068,0.226,,
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.48,0.439,0.439,0.041,0.041,0.454,,
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0.213,0.213,0.062,0.062,0.213,,
1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.485,0.51,0.51,0.025,0.025,0.545,,
1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0.321,0.677,0.593,0.272,0.356,0.493,,
0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.647,0.948,0.948,0.301,0.301,0.776,,
1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.521,0.513,0.493,0.028,0.008,0.545,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493,0.496,0.496,0.003,0.003,0.496,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0.496,0.496,0.225,0.225,0.496,,
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.836,0.844,0.812,0.024,0.008,0.724,,
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.619,0.828,0.828,0.209,0.209,0.776,,
1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0.395,0.725,0.641,0.246,0.33,0.545,,
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.526,0.53,0.53,0.004,0.004,0.545,,
1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.75,0.778,0.758,0.008,0.028,0.763,,
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.224,0.218,0.218,0.006,0.006,0.226,,
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.748,0.756,0.756,0.008,0.008,0.776,,
1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.438,0.694,0.673,0.235,0.256,0.545,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0.483,0.483,0.268,0.268,0.483,,
1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0.543,0.581,0.488,0.055,0.038,0.493,,
1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0.263,0.793,0.636,0.373,0.53,0.493,,
1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0.331,0.677,0.593,0.262,0.346,0.493,,
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.408,0.688,0.688,0.28,0.28,0.496,,
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.383,0.688,0.688,0.305,0.305,0.496,,
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.193,0.405,0.405,0.212,0.212,0.265,,
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.644,0.968,0.968,0.324,0.324,0.776,,
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.844,0.795,0.795,0.049,0.049,0.815,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.444,0.444,0.014,0.014,0.444,,
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.158,0.142,0.142,0.016,0.016,0.174,,
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.083,0.314,0.314,0.231,0.231,0.174,,
1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.657,0.618,0.586,0.071,0.039,0.483,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.59,0.55,0.55,0.04,0.04,0.535,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.483,0.483,0.014,0.014,0.483,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503,0.535,0.535,0.032,0.032,0.535,,
0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0.376,0.635,0.614,0.238,0.259,0.506,,
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.486,0.756,0.756,0.27,0.27,0.776,,
1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0.448,0.465,0.445,0.003,0.017,0.493,,
1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.816,0.81,0.79,0.026,0.006,0.815,,
0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0.383,0.771,0.666,0.283,0.388,0.506,,
1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0.07,0.408,0.365,0.295,0.338,0.213,,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544,0.815,0.815,0.271,0.271,0.815,,
1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0.502,0.485,0.465,0.037,0.017,0.493,,
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.289,0.289,0.121,0.121,0.265,,
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.268,0.773,0.616,0.348,0.505,0.493,,
0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.345,0.611,0.59,0.245,0.266,0.506,,
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.506,0.756,0.756,0.25,0.25,0.776,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549,0.496,0.496,0.053,0.053,0.496,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463,0.444,0.444,0.019,0.019,0.444,,
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.235,0.25,0.25,0.015,0.015,0.226,,
0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0.384,0.695,0.631,0.247,0.311,0.506,,
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.82,0.83,0.81,0.01,0.01,0.815,,
0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.401,0.631,0.61,0.209,0.23,0.506,,
1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0.661,1.002,0.982,0.321,0.341,0.815,,
1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0.35,0.673,0.589,0.239,0.323,0.493,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,0.444,0.444,0.015,0.015,0.444,,
1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0.623,0.613,0.552,0.071,0.01,0.545,,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336,0.265,0.265,0.071,0.071,0.265,,
1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0.812,0.898,0.846,0.034,0.086,0.763,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473,0.444,0.444,0.029,0.029,0.444,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542,0.535,0.535,0.007,0.007,0.535,,
0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0.328,0.262,0.189,0.139,0.066,0.174,,
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.226,0.237,0.237,0.011,0.011,0.213,,
1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.792,0.743,0.743,0.049,0.049,0.763,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516,0.776,0.776,0.26,0.26,0.776,,
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.665,0.67,0.67,0.005,0.005,0.535,,
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.763,0.763,0.302,0.302,0.763,,
0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0.071,0.474,0.358,0.287,0.403,0.174,,
1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0.239,0.58,0.496,0.257,0.341,0.265,,
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.845,0.795,0.795,0.05,0.05,0.815,,
0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0.623,0.579,0.538,0.085,0.044,0.506,,
0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.536,0.463,0.463,0.073,0.073,0.454,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235,0.444,0.444,0.209,0.209,0.444,,
1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.629,0.51,0.51,0.119,0.119,0.545,,
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.237,0.237,0.143,0.143,0.213,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178,0.444,0.444,0.266,0.266,0.444,,
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.489,0.491,0.491,0.002,0.002,0.506,,
0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.382,0.655,0.634,0.252,0.273,0.506,,
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.168,0.39,0.39,0.222,0.222,0.226,,
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.375,0.622,0.622,0.247,0.247,0.535,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,0.444,0.444,0.291,0.291,0.444,,
0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.468,0.463,0.463,0.005,0.005,0.506,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516,0.496,0.496,0.02,0.02,0.496,,
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.505,0.515,0.515,0.01,0.01,0.506,,
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.319,0.773,0.616,0.297,0.454,0.493,,
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.447,0.704,0.704,0.257,0.257,0.724,,
0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0.219,0.55,0.466,0.247,0.331,0.226,,
0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0.409,0.791,0.686,0.277,0.382,0.506,,
1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0.867,0.878,0.826,0.041,0.011,0.763,,
1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0.343,0.69,0.658,0.315,0.347,0.483,,
0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.613,0.471,0.471,0.142,0.142,0.506,,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507,0.815,0.815,0.308,0.308,0.815,,
1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0.384,0.674,0.653,0.269,0.29,0.545,,
1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0.7,0.657,0.596,0.104,0.043,0.545,,
